PassengerId,Survived,Pclass,Name,NameLength,Sex,SibSpouce,ParentsChild,TicketNumber,Fare,Cabin,Age_wiki,Age_Months,HometownCountry,Boarded,Destination,DestinationCountry,Lifeboat,LifeboatSupport
1154,,2,"Wells, Mrs. Arthur Henry ",25,female,0,2,29103,23,,29,348,England,Southampton,"Akron, Ohio, US",US,14,Yes
1155,,3,"Klasen, Miss. Gertrud Emilia",28,female,1,1,350405,12.1833,,1,12,Sweden,Southampton,New York City,US,,No
1156,,2,"Portaluppi, Mr. Emilio Ilario Giuseppe",38,male,0,0,C.A. 34644,12.7375,,34,408,US,Southampton,"Milford, New Hampshire, US",US,14,Yes
1157,,3,"Lyntakoff, Mr. Stanko",21,male,0,0,349235,7.8958,,44,528,Bulgaria,Southampton,"Coon Rapids, Iowa, US",US,,No
1158,,1,"Chisholm, Mr. Roderick Robert Crispin",37,male,0,0,112051,0,,40,480,Ireland,Belfast,"New York, New York, US",US,,No
1159,,3,"Warren, Mr. Charles William",27,male,0,0,C.A. 49867,7.55,,30,360,England,Southampton,New York City,US,,No
1160,,3,"Howard, Miss. May Elizabeth",27,female,0,0,A. 2. 39186,8.05,,27,324,England,Southampton,"Albion, Michigan, US",US,C,Yes
1161,,3,"Pokrnic, Mr. Mate",17,male,0,0,315095,8.6625,,17,204,Croatia,Southampton,"Chicago, Illinois, US",US,,No
1162,,1,"McCaffry, Mr. Thomas Francis",28,male,0,0,13050,75.2417,C6,46,552,Canada,Southampton,"Vancouver, British Columbia, Canada",Canada,,No
1163,,3,"Fox, Mr. Patrick",16,male,0,0,368573,7.75,,28,336,Ireland,Queenstown,New York City,US,,No
1164,,1,"Clark, Mrs. Walter Miller ",26,female,1,0,13508,136.7792,C89,26,312,US,Cherbourg,"Los Angeles, California, US",US,4,Yes
1165,,3,"Lennon, Miss. Mary",18,female,1,0,370371,15.5,,18,216,Ireland,Queenstown,New York City,US,,No
1166,,3,"Saade, Mr. Jean Nassr",21,male,0,0,2676,7.225,,20,240,Lebanon,Cherbourg,New York City,US,,No
1167,,2,"Bryhl, Miss. Dagmar Jenny Ingeborg ",35,female,1,0,236853,26,,20,240,Sweden,Southampton,"Rockford, Illinois, US",US,12,Yes
1168,,2,"Parker, Mr. Clifford Richard",28,male,0,0,SC 14888,10.5,,28,336,Channel Islands,Southampton,New York City,US,,No
1169,,2,"Faunthorpe, Mr. Harry",21,male,1,0,2926,26,,40,480,England,Southampton,"Philadelphia, Pennsylvania, US",US,,No
1170,,2,"Ware, Mr. John James",20,male,1,0,CA 31352,21,,45,540,England,Southampton,"New Britain, Connecticut, US",US,,No
1171,,2,"Oxenham, Mr. Percy Thomas",25,male,0,0,W./C. 14260,10.5,,22,264,England,Southampton,"North Bergen, New Jersey, US",US,13,Yes
1172,,3,"Oreskovic, Miss. Jelka",22,female,0,0,315085,8.6625,,23,276,Croatia,Southampton,"Chicago, Illinois, US",US,,No
1173,,3,"Peacock, Master. Alfred Edward",30,male,1,1,SOTON/O.Q. 3101315,13.775,,0.58,7,England,Southampton,"Elizabeth, New Jersey, US",US,,No
1174,,3,"Fleming, Miss. Honora",21,female,0,0,364859,7.75,,22,264,Ireland,Queenstown,New York City,US,,No
1175,,3,"Touma, Miss. Maria Youssef",26,female,1,1,2650,15.2458,,9,108,Lebanon,Cherbourg,"Dowagiac, Michigan, US",US,C,Yes
1176,,3,"Rosblom, Miss. Salli Helena",27,female,1,1,370129,20.2125,,2,24,Finland,Southampton,"Astoria, Oregon, US",US,,No
1177,,3,"Dennis, Mr. William",19,male,0,0,A/5 21175,7.25,,26,312,England,Southampton,"Saskatoon, Saskatchewan, Canada",Canada,,No
1178,,3,"Franklin, Mr. Charles ",22,male,0,0,SOTON/O.Q. 3101314,7.25,,38,456,England,Cherbourg,Canada,Canada,,No
1179,,1,"Snyder, Mr. John Pillsbury",26,male,1,0,21228,82.2667,B45,24,288,US,Southampton,"Minneapolis, Minnesota, US",US,7,Yes
1180,,3,"Mardirosian, Mr. Sarkis",23,male,0,0,2655,7.2292,F E46,25,300,Turkey,Cherbourg,"Brantford, Ontario, Canada",Canada,,No
1181,,3,"Ford, Mr. Arthur",16,male,0,0,A/5 1478,8.05,,22,264,England,Southampton,"Elmira, New York, US",US,,No
1182,,1,"Rheims, Mr. George Alexander Lucien",35,male,0,0,PC 17607,39.6,,36,432,France,Southampton,"New York, New York, US",US,A,Yes
1183,,3,"Daly, Miss. Margaret Marcella Maggie",36,female,0,0,382650,6.95,,30,360,Ireland,Queenstown,New York City,US,15,Yes
1184,,3,"Nasr, Mr. Mustafa",17,male,0,0,2652,7.2292,,20,240,Lebanon,Cherbourg,New York City,US,,No
1185,,1,"Dodge, Dr. Washington",21,male,1,1,33638,81.8583,A34,52,624,US,Southampton,"San Francisco, California, US",US,13,Yes
1186,,3,"Wittevrongel, Mr. Camille",25,male,0,0,345771,9.5,,36,432,Belgium,Southampton,"Detroit, Michigan, US",US,,No
1187,,3,"Angheloff, Mr. Minko",20,male,0,0,349202,7.8958,,26,312,Bulgaria,Southampton,"Chicago, Illinois, US",US,,No
1188,,2,"Laroche, Miss. Louise",21,female,1,2,SC/Paris 2123,41.5792,,1,12,France,Cherbourg,"Cap-Ha??tien, Haiti",Haiti,14,Yes
1189,,3,"Samaan, Mr. Hanna",17,male,2,0,2662,21.6792,,40,480,Lebanon,Cherbourg,"Wilkes-Barre, Pennsylvania, US",US,,No
1190,,1,"Loring, Mr. Joseph Holland",26,male,0,0,113801,45.5,,30,360,England,Southampton,"New York, New York, US",US,,No
1191,,3,"Johansson, Mr. Nils",19,male,0,0,347467,7.8542,,29,348,US,Southampton,"Chicago, Illinois, US",US,,No
1192,,3,"Olsson, Mr. Oscar Wilhelm",25,male,0,0,347079,7.775,,32,384,Sweden,Southampton,"Manitowoc, Wisconsin, US",US,A,Yes
1193,,2,"Malachard, Mr. Noel",19,male,0,0,237735,15.0458,D,25,300,France,Cherbourg,New York City,US,,No
1194,,2,"Phillips, Mr. Escott Robert",27,male,0,1,S.O./P.P. 2,21,,42,504,England,Southampton,"New Brighton, Pennsylvania, US",US,,No
1195,,3,"Pokrnic, Mr. Tome",17,male,0,0,315092,8.6625,,24,288,Croatia,Southampton,"Chicago, Illinois, US",US,,No
1196,,3,"McCarthy, Miss. Catherine Katie",31,female,0,0,383123,7.75,,24,288,Ireland,Queenstown,"Bayonne, New Jersey, US",US,,No
1197,,1,"Crosby, Mrs. Edward Gifford ",28,female,1,1,112901,26.55,B26,64,768,US,Southampton,"Milwaukee, Wisconsin, US",US,7,Yes
1198,,1,"Allison, Mr. Hudson Joshua Creighton",36,male,1,2,113781,151.55,C22 C26,30,360,Canada,Southampton,"Montreal, Quebec, Canada",Canada,,No
1199,,3,"Aks, Master. Philip Frank",25,male,0,1,392091,9.35,,0.83,10,England,Southampton,"Norfolk, Virginia, US",US,11,Yes
1200,,1,"Hays, Mr. Charles Melville",26,male,1,1,12749,93.5,B69,55,660,Canada,Southampton,"Montreal, Quebec, Canada",Canada,,No
1201,,3,"Hansen, Mrs. Claus Peter ",25,female,1,0,350026,14.1083,,45,540,US,Southampton,"Racine, Wisconsin, US",US,11,Yes
1202,,3,"Cacic, Mr. Jego Grga",20,male,0,0,315091,8.6625,,18,216,Croatia,Southampton,"Chicago, Illinois, US",US,,No
1203,,3,"Vartanian, Mr. David",20,male,0,0,2658,7.225,,22,264,Turkey,Cherbourg,"Brantford, Ontario, Canada",Canada,13,Yes
1204,,3,"Sadowitz, Mr. Harry",19,male,0,0,LP 1588,7.575,,17,204,England,Southampton,"Providence, Rhode Island, US",US,,No
1205,,3,"Carr, Miss. Jeannie",19,female,0,0,368364,7.75,,47,564,Ireland,Queenstown,"Hartford, Connecticut, US",US,,No
1206,,1,"White, Mrs. John Stuart ",24,female,0,0,PC 17760,135.6333,C32,55,660,US,Cherbourg,"New York, New York, US",US,8,Yes
1207,,3,"Hagardon, Miss. Kate",20,female,0,0,AQ/3. 30631,7.7333,,17,204,Ireland,Queenstown,New York City,US,,No
1208,,1,"Spencer, Mr. William Augustus",29,male,1,0,PC 17569,146.5208,B78,57,684,US,Cherbourg,"New York, New York, US",US,,No
1209,,2,"Rogers, Mr. Reginald Harry",26,male,0,0,28004,10.5,,18,216,England,Southampton,"Wilkes Barre, Pennsylvania, US",US,,No
1210,,3,"Jonsson, Mr. Nils Hilding",25,male,0,0,350408,7.8542,,27,324,Sweden,Southampton,New York City,US,,No
1211,,2,"Jefferys, Mr. Ernest Wilfred",28,male,2,0,C.A. 31029,31.5,,22,264,Channel Islands,Southampton,"Elizabeth, New Jersey, US",US,,No
1212,,3,"Andersson, Mr. Johan Samuel",27,male,0,0,347075,7.775,,26,312,US,Southampton,"Hartford, Connecticut, US",US,,No
1213,,3,"Krekorian, Mr. Neshan",21,male,0,0,2654,7.2292,F E57,25,300,Turkey,Cherbourg,"Brantford, Ontario, Canada",Canada,10,Yes
1214,,2,"Nesson, Mr. Israel",18,male,0,0,244368,13,F2,26,312,England,Southampton,"Boston, Massachusetts, US",US,,No
1215,,1,"Rowe, Mr. Alfred G",18,male,0,0,113790,26.55,,59,708,England,Southampton,"New York, New York, US",US,,No
1216,,1,"Kreuchen, Miss. Emilie",22,female,0,0,24160,211.3375,,29,348,US,Southampton,"St Louis, Missouri, US",US,2,Yes
1217,,3,"Assam, Mr. Ali",14,male,0,0,SOTON/O.Q. 3101309,7.05,,23,276,Argentina,Southampton,New York City,US,,No
1218,,2,"Becker, Miss. Ruth Elizabeth",28,female,2,1,230136,39,F4,12,144,British India,Southampton,"Benton Harbor, Michigan, US",US,13,Yes
1219,,1,"Rosenshine, Mr. George ",23,male,0,0,PC 17585,79.2,,46,552,US,Cherbourg,"New York, New York, US",US,,No
1220,,2,"Clarke, Mr. Charles Valentine",29,male,1,0,2003,26,,29,348,England,Southampton,"San Francisco, California, US",US,,No
1221,,2,"Enander, Mr. Ingvar",19,male,0,0,236854,13,,21,252,Sweden,Southampton,"Rockford, Illinois, US",US,,No
1222,,2,"Davies, Mrs. John Morgan ",25,female,0,2,C.A. 33112,36.75,,48,576,England,Southampton,"Houghton, Michigan, US",US,14,Yes
1223,,1,"Dulles, Mr. William Crothers",28,male,0,0,PC 17580,29.7,A18,39,468,US,Cherbourg,"Philadelphia, Pennsylvania, US",US,,No
1224,,3,"Thomas, Mr. Tannous",19,male,0,0,2684,7.225,,16,192,Lebanon,Cherbourg,"Columbus, Ohio, US",US,,No
1225,,3,"Nakid, Mrs. Said ",17,female,1,1,2653,15.7417,,19,228,Lebanon,Cherbourg,"Waterbury, Connecticut, US",US,C,Yes
1226,,3,"Cor, Mr. Ivan",13,male,0,0,349229,7.8958,,27,324,Croatia,Southampton,"Great Falls, Montana, US",US,,No
1227,,1,"Maguire, Mr. John Edward",24,male,0,0,110469,26,C106,30,360,US,Southampton,"Brockton, Massachusetts, US",US,,No
1228,,2,"de Brito, Mr. Jose Joaquim",26,male,0,0,244360,13,,32,384,Portugal,Southampton,"S?œo Paulo, Brazil",Brazil,,No
1229,,3,"Elias, Mr. Joseph",17,male,0,2,2675,7.2292,,,0,,,,,,No
1230,,2,"Denbury, Mr. Herbert",20,male,0,0,C.A. 31029,31.5,,25,300,Channel Islands,Southampton,"Elizabeth, New Jersey, US",US,,No
1231,,3,"Betros, Master. Seman",21,male,0,0,2622,7.2292,,10,120,Lebanon,Cherbourg,"Wilkes Barre, Pennsylvania, US",US,,No
1232,,2,"Fillbrook, Mr. Joseph Charles",29,male,0,0,C.A. 15185,10.5,,18,216,England,Southampton,"Houghton, Michigan, US",US,,No
1233,,3,"Lundstrom, Mr. Thure Edvin",26,male,0,0,350403,7.5792,,32,384,Sweden,Southampton,"Los Angeles, US",US,15,Yes
1234,,3,"Sage, Mr. John George",21,male,1,9,CA. 2343,69.55,,44,528,England,Southampton,"Jacksonville, Florida, US",US,,No
1235,,1,"Cardeza, Mrs. James Warburton Martinez ",39,female,0,1,PC 17755,512.3292,B51 B53 B55,58,696,US,Cherbourg,"Germantown, Pennsylvania, US",US,3,Yes
1236,,3,"van Billiard, Master. James William",35,male,1,1,A/5. 851,14.5,,10,120,England,Southampton,"North Wales, Pennsylvania, US",US,,No
1237,,3,"Abelseth, Miss. Karen Marie",27,female,0,0,348125,7.65,,16,192,Norway,Southampton,"Los Angeles, California, US",US,16,Yes
1238,,2,"Botsford, Mr. William Hull",26,male,0,0,237670,13,,25,300,US,Southampton,"Orange, New Jersey, US",US,,No
1239,,3,"Whabee, Mrs. George Joseph ",27,female,0,0,2688,7.2292,,22,264,US,Cherbourg,"Youngstown, Ohio, US",US,C,Yes
1240,,2,"Giles, Mr. Ralph",16,male,0,0,248726,13.5,,25,300,England,Southampton,New York City,US,,No
1241,,2,"Walcroft, Miss. Nellie",22,female,0,0,F.C.C. 13528,21,,36,432,England,Southampton,"Mamaroneck, New York, US",US,14,Yes
1242,,1,"Greenfield, Mrs. Leo David ",27,female,0,1,PC 17759,63.3583,D10 D12,45,540,US,Cherbourg,"New York, New York, US",US,7,Yes
1243,,2,"Stokes, Mr. Philip Joseph",25,male,0,0,F.C.C. 13540,10.5,,25,300,England,Southampton,"Detroit, Michigan, US",US,,No
1244,,2,"Dibden, Mr. William",19,male,0,0,S.O.C. 14879,73.5,,18,216,England,Southampton,"Eden, Manitoba, Canada",Canada,,No
1245,,2,"Herman, Mr. Samuel",18,male,1,2,220845,65,,49,588,England,Southampton,"Bernardsville, New Jersey, US",US,,No
1246,,3,"Dean, Miss. Elizabeth Gladys Millvina",37,female,1,2,C.A. 2315,20.575,,0.17,2,England,Southampton,"Wichita, Kansas, US",US,10,Yes
1247,,1,"Julian, Mr. Henry Forbes",24,male,0,0,113044,26,E60,50,600,England,Southampton,"San Francisco, US",US,,No
1248,,1,"Brown, Mrs. John Murray ",24,female,2,0,11769,51.4792,C101,59,708,US,Southampton,"Belmont, Massachusetts, US",US,D,Yes
1249,,3,"Lockyer, Mr. Edward",19,male,0,0,1222,7.8792,,21,252,England,Southampton,"Ontario, New York, US",US,,No
1250,,3,"O'Keefe, Mr. Patrick",20,male,0,0,368402,7.75,,22,264,Ireland,Queenstown,New York City,US,B,Yes
1251,,3,"Lindell, Mrs. Edvard Bengtsson ",31,female,1,0,349910,15.55,,30,360,Sweden,Southampton,"Hartford, Connecticut, US",US,A,Yes
1252,,3,"Sage, Master. William Henry",27,male,8,2,CA. 2343,69.55,,13,156,England,Southampton,"Jacksonville, Florida, US",US,,No
1253,,2,"Mallet, Mrs. Albert ",20,female,1,1,S.C./PARIS 2079,37.0042,,24,288,Canada,Cherbourg,"Montreal, Quebec, Canada",Canada,10,Yes
1254,,2,"Ware, Mrs. John James ",22,female,0,0,CA 31352,21,,31,372,England,Southampton,"New Britain, Connecticut, US",US,10,Yes
1255,,3,"Strilic, Mr. Ivan",17,male,0,0,315083,8.6625,,27,324,Croatia,Southampton,"Chicago, Illinois, US",US,,No
1256,,1,"Harder, Mrs. George Achilles ",29,female,1,0,11765,55.4417,E50,21,252,US,Cherbourg,"New York, New York, US",US,5,Yes
1257,,3,"Sage, Mrs. John ",16,female,1,9,CA. 2343,69.55,,44,528,England,Southampton,"Jacksonville, Florida, US",US,,No
1258,,3,"Caram, Mr. Joseph",17,male,1,0,2689,14.4583,,28,336,Syria,Cherbourg,"Ottawa, Ontario, Canada",Canada,,No
1259,,3,"Riihivouri, Miss. Susanna Juhantytar Sanni",42,female,0,0,3101295,39.6875,,22,264,Finland,Southampton,"Coal Center, Pennsylvania, US",US,,No
1260,,1,"Gibson, Mrs. Leonard ",21,female,0,1,112378,59.4,,44,528,US,Cherbourg,"New York, New York, US",US,7,Yes
1261,,2,"Pallas y Castello, Mr. Emilio",29,male,0,0,SC/PARIS 2147,13.8583,,29,348,Spain,Cherbourg,"Havana, Cuba",Cuba,9,Yes
1262,,2,"Giles, Mr. Edgar",16,male,1,0,28133,11.5,,21,252,England,Southampton,"Camden, New Jersey, US",US,,No
1263,,1,"Wilson, Miss. Helen Alice",25,female,0,0,16966,134.5,E39 E41,31,372,US,Cherbourg,"Tuxedo Park, New York, US",US,3,Yes
1264,,1,"Ismay, Mr. Joseph Bruce",23,male,0,0,112058,0,B52 B54 B56,49,588,England,Southampton,"New York, New York, US",US,C,Yes
1265,,2,"Harbeck, Mr. William H",22,male,0,0,248746,13,,44,528,US,Southampton,"Montreal, Quebec, Canada",Canada,,No
1266,,1,"Dodge, Mrs. Washington ",23,female,1,1,33638,81.8583,A34,34,408,US,Southampton,"San Francisco, California, US",US,5,Yes
1267,,1,"Bowen, Miss. Grace Scott",24,female,0,0,PC 17608,262.375,,45,540,US,Cherbourg,"Cooperstown, New York, US",US,4,Yes
1268,,3,"Kink, Miss. Maria",17,female,2,0,315152,8.6625,,22,264,Switzerland,Southampton,"Milwaukee, Wisconsin, US",US,,No
1269,,2,"Cotterill, Mr. Henry Harry",26,male,0,0,29107,11.5,,20,240,England,Southampton,"Akron, Ohio, US",US,,No
1270,,1,"Hipkins, Mr. William Edward",27,male,0,0,680,50,C39,55,660,England,Southampton,"New York, New York, US",US,,No
1271,,3,"Asplund, Master. Carl Edgar",27,male,4,2,347077,31.3875,,5,60,Sweden,Southampton,"Worcester, Massachusetts, US",US,,No
1272,,3,"O'Connor, Mr. Patrick",21,male,0,0,366713,7.75,,23,276,Ireland,Queenstown,New York City,US,,No
1273,,3,"Foley, Mr. Joseph",17,male,0,0,330910,7.8792,,19,228,Ireland,Queenstown,"Larchmont, New York, US",US,,No
1274,,3,"Risien, Mrs. Samuel ",20,female,0,0,364498,14.5,,58,696,South Africa,Southampton,"Groesbeck, Texas, US",US,,No
1275,,3,"McNamee, Mrs. Neal ",19,female,1,0,376566,16.1,,19,228,England,Southampton,"Philadelphia, Pennsylvania, US",US,,No
1276,,2,"Wheeler, Mr. Edwin Frederick",28,male,0,0,SC/PARIS 2159,12.875,,24,288,England,Southampton,"Asheville, North Carolina, US",US,,No
1277,,2,"Herman, Miss. Kate",18,female,1,2,220845,65,,24,288,England,Southampton,"Bernardsville, New Jersey, US",US,9,Yes
1278,,3,"Aronsson, Mr. Ernst Axel Algot",30,male,0,0,349911,7.775,,24,288,Sweden,Southampton,"Joliet, Illinois, US",US,,No
1279,,2,"Ashby, Mr. John",15,male,0,0,244346,13,,57,684,US,Southampton,"West Hoboken, New Jersey, US",US,,No
1280,,3,"Canavan, Mr. Patrick",20,male,0,0,364858,7.75,,21,252,ireland,Queenstown,"Philadelphia, Pennsylvania, US",US,,No
1281,,3,"Palsson, Master. Paul Folke",27,male,3,1,349909,21.075,,6,72,Sweden,Southampton,"Chicago, Illinois, US",US,,No
1282,,1,"Payne, Mr. Vivian Ponsonby",26,male,0,0,12749,93.5,B24,22,264,Canada,Southampton,"Montreal, Quebec, Canada",Canada,,No
1283,,1,"Lines, Mrs. Ernest H ",21,female,0,1,PC 17592,39.4,D28,50,600,France,Cherbourg,"Hanover, New Hampshire, US",US,9,Yes
1284,,3,"Abbott, Master. Eugene Joseph",29,male,0,2,C.A. 2673,20.25,,14,168,US,Southampton,"East Providence, Rhode Island, US",US,,No
1285,,2,"Gilbert, Mr. William",20,male,0,0,C.A. 30769,10.5,,47,564,England,Southampton,"Butte, Montana, US",US,,No
1286,,3,"Kink-Heilmann, Mr. Anton",24,male,3,1,315153,22.025,,29,348,Switzerland,Southampton,"Milwaukee, Wisconsin",US,2,Yes
1287,,1,"Smith, Mrs. Lucien Philip ",26,female,1,0,13695,60,C31,18,216,US,Cherbourg,"Huntington, West Virginia, US",US,6,Yes
1288,,3,"Colbert, Mr. Patrick",20,male,0,0,371109,7.25,,24,288,Ireland,Queenstown,"Sherbrooke, Quebec, Canada",Canada,,No
1289,,1,"Frolicher-Stehli, Mrs. Maxmillian ",34,female,1,1,13567,79.2,B41,48,576,Switzerland,Cherbourg,"New York, New York, US",US,5,Yes
1290,,3,"Larsson-Rondberg, Mr. Edvard A",30,male,0,0,347065,7.775,,22,264,Sweden,Southampton,"Missoula, Montana, US",US,,No
1291,,3,"Conlon, Mr. Thomas Henry",24,male,0,0,21332,7.7333,,31,372,US,Queenstown,"Philadelphia, Pennsylvania, US",US,,No
1292,,1,"Bonnell, Miss. Caroline",23,female,0,0,36928,164.8667,C7,30,360,US,Southampton,"Youngstown, Ohio, US",US,8,Yes
1293,,2,"Gale, Mr. Harry",15,male,1,0,28664,21,,38,456,England,Southampton,"Clear Creek, Colorado, US",US,,No
1294,,1,"Gibson, Miss. Dorothy Winifred",30,female,0,1,112378,59.4,,22,264,US,Cherbourg,"New York, New York, US",US,7,Yes
1295,,1,"Carrau, Mr. Jose Pedro",22,male,0,0,113059,47.1,,17,204,Uruguay,Southampton,"Montevideo, Uruguay",Uruguay,,No
1296,,1,"Frauenthal, Mr. Isaac Gerald",28,male,1,0,17765,27.7208,D40,43,516,England,Southampton,"New York, New York, US",US,5,Yes
1297,,2,"Nourney, Mr. Alfred ",20,male,0,0,SC/PARIS 2166,13.8625,D38,20,240,Germany,Cherbourg,"New York, New York, US",US,7,Yes
1298,,2,"Ware, Mr. William Jeffery",25,male,1,0,28666,10.5,,23,276,England,Southampton,"Butte, Montana, US",US,,No
1299,,1,"Widener, Mr. George Dunton",26,male,1,1,113503,211.5,C80,50,600,US,Southampton,"Philadelphia, Pennsylvania, US",US,,No
1300,,3,"Riordan, Miss. Johanna Hannah",29,female,0,0,334915,7.7208,,18,216,Ireland,Queenstown,New York City,US,13,Yes
1301,,3,"Peacock, Miss. Treasteall",25,female,1,1,SOTON/O.Q. 3101315,13.775,,4,48,England,Southampton,"Elizabeth, New Jersey, US",US,,No
1302,,3,"Naughton, Miss. Hannah",22,female,0,0,365237,7.75,,21,252,Ireland,Queenstown,New York City,US,,No
1303,,1,"Minahan, Mrs. William Edward ",29,female,1,0,19928,90,C78,37,444,US,Southampton,"Fond du Lac, Wisconsin, US",US,14,Yes
1304,,3,"Henriksson, Miss. Jenny Lovisa",30,female,0,0,347086,7.775,,28,336,Sweden,Southampton,"Iron Mountain, Michigan, US",US,,No
1305,,3,"Spector, Mr. Woolf",18,male,0,0,A.5. 3236,8.05,,23,276,England,Southampton,New York City,US,,No
1306,,1,"Oliva y Ocana, Dona. Fermina",28,female,0,0,PC 17758,108.9,C105,39,468,Spain,Cherbourg,"New York, New York, US",US,8,Yes
1307,,3,"Saether, Mr. Simon Sivertsen",28,male,0,0,SOTON/O.Q. 3101262,7.25,,43,516,Norway,Southampton,US,US,,No
1308,,3,"Ware, Mr. Frederick",19,male,0,0,359309,8.05,,34,408,England,Southampton,New York City,US,,No
1309,,3,"Peter, Master. Michael J",24,male,1,1,2668,22.3583,,4,48,Syria,Cherbourg,"Detroit, Michigan, US",US,D,Yes
